log_id,employee_id,base,crew_type,month,total_duty_hrs,monthly_hour_cap,utilization_pct,n_pairings_flown,rest_violations,max_consecutive_days,redye_pairing_pct,fatigue_risk_score,called_out
90292,10056,ORD,Flight Attendant,2024-04,81.4,90,90.4,19,1,5,9.9,58.3,False
90293,10056,ORD,Flight Attendant,2024-05,93.4,90,103.8,14,1,5,17.7,70.0,True
90294,10056,ORD,Flight Attendant,2024-06,92.4,90,102.7,18,1,4,15.0,62.2,False
90295,10057,ORD,Flight Attendant,2024-01,94.5,90,105.0,22,0,4,15.4,57.3,True
90296,10057,ORD,Flight Attendant,2024-02,56.8,90,63.1,12,0,7,6.8,26.7,False
90297,10057,ORD,Flight Attendant,2024-03,91.8,90,102.0,19,0,7,12.0,55.1,True
90298,10057,ORD,Flight Attendant,2024-04,58.2,90,64.7,11,0,5,7.4,32.3,True
90299,10057,ORD,Flight Attendant,2024-05,60.8,90,67.6,11,0,5,11.9,41.1,True
90300,10057,ORD,Flight Attendant,2024-06,75.0,90,83.3,12,0,4,6.2,43.3,False
90301,10058,ORD,Senior FA,2024-01,36.8,90,40.9,10,0,5,8.1,19.3,False
90302,10058,ORD,Senior FA,2024-02,94.5,90,105.0,22,1,4,12.1,70.9,True
90303,10058,ORD,Senior FA,2024-03,87.6,90,97.3,23,2,4,13.7,77.1,False
90304,10058,ORD,Senior FA,2024-04,94.5,90,105.0,23,0,7,3.9,53.4,True
90305,10058,ORD,Senior FA,2024-05,94.5,90,105.0,23,1,4,23.0,70.0,False
90306,10058,ORD,Senior FA,2024-06,94.5,90,105.0,22,0,4,10.7,55.0,True
90307,10059,ORD,First Officer,2024-01,73.6,100,73.6,18,0,6,21.0,42.6,False
90308,10059,ORD,First Officer,2024-02,66.4,100,66.4,18,0,6,21.5,39.6,True
90309,10059,ORD,First Officer,2024-03,53.5,100,53.5,10,0,6,23.1,29.6,False
90310,10059,ORD,First Officer,2024-04,68.1,100,68.1,11,0,5,16.2,37.1,False
90311,10059,ORD,First Officer,2024-05,105.0,100,105.0,19,2,4,24.4,82.1,True
90312,10059,ORD,First Officer,2024-06,33.5,100,33.5,9,0,3,3.3,14.3,False
90313,10060,ORD,Flight Attendant,2024-01,52.6,90,58.4,14,0,4,21.2,32.6,False
90314,10060,ORD,Flight Attendant,2024-02,79.9,90,88.8,20,0,6,6.8,45.8,False
90315,10060,ORD,Flight Attendant,2024-03,83.8,90,93.1,13,2,5,10.1,70.5,True
90316,10060,ORD,Flight Attendant,2024-04,59.6,90,66.2,15,0,6,7.8,31.5,False
90317,10060,ORD,Flight Attendant,2024-05,94.5,90,105.0,23,0,4,13.2,60.0,False
90318,10060,ORD,Flight Attendant,2024-06,94.5,90,105.0,21,1,5,14.1,70.2,True
90319,10061,ORD,Flight Attendant,2024-01,94.5,90,105.0,22,1,4,16.7,66.4,True
90320,10061,ORD,Flight Attendant,2024-02,49.8,90,55.3,14,0,4,15.9,34.5,False
90321,10061,ORD,Flight Attendant,2024-03,49.3,90,54.8,10,0,4,3.3,29.1,False
90322,10061,ORD,Flight Attendant,2024-04,83.8,90,93.1,14,0,6,6.9,49.1,True
90323,10061,ORD,Flight Attendant,2024-05,85.7,90,95.2,20,2,6,8.8,72.0,False
90324,10061,ORD,Flight Attendant,2024-06,94.5,90,105.0,17,1,7,6.4,63.0,False
90325,10062,ORD,Flight Attendant,2024-01,94.5,90,105.0,21,0,4,15.3,54.9,True
90326,10062,ORD,Flight Attendant,2024-02,94.5,90,105.0,15,2,6,13.2,80.1,False
90327,10062,ORD,Flight Attendant,2024-03,81.0,90,90.0,19,0,6,8.1,53.4,True
90328,10062,ORD,Flight Attendant,2024-04,41.8,90,46.4,10,0,6,4.9,22.6,False
90329,10062,ORD,Flight Attendant,2024-05,87.3,90,97.0,21,0,5,20.5,55.4,False
90330,10062,ORD,Flight Attendant,2024-06,49.8,90,55.3,11,0,4,20.9,30.0,True
90331,10063,ORD,Flight Attendant,2024-01,79.8,90,88.7,12,2,5,13.4,68.2,False
90332,10063,ORD,Flight Attendant,2024-02,94.5,90,105.0,20,2,6,23.6,81.4,True
90333,10063,ORD,Flight Attendant,2024-03,87.4,90,97.1,20,1,7,23.2,67.4,True
90334,10063,ORD,Flight Attendant,2024-04,50.4,90,56.0,11,0,5,10.3,28.6,True
90335,10063,ORD,Flight Attendant,2024-05,76.8,90,85.3,12,0,6,11.3,43.0,True
90336,10063,ORD,Flight Attendant,2024-06,94.5,90,105.0,21,0,4,2.0,52.9,True
90337,10064,ORD,Senior FA,2024-01,38.5,90,42.8,10,0,6,19.3,28.3,True
90338,10064,ORD,Senior FA,2024-02,65.3,90,72.6,13,0,7,21.3,40.9,False
90339,10064,ORD,Senior FA,2024-03,84.9,90,94.3,13,2,4,3.6,66.9,False
90340,10064,ORD,Senior FA,2024-04,64.4,90,71.6,11,0,7,11.8,34.6,False
90341,10064,ORD,Senior FA,2024-05,94.2,90,104.7,22,2,4,10.8,76.8,False
90342,10064,ORD,Senior FA,2024-06,71.6,90,79.6,11,0,6,4.3,38.1,True
90343,10065,ORD,Captain,2024-01,56.0,100,56.0,11,0,6,4.5,29.8,True
90344,10065,ORD,Captain,2024-02,50.1,100,50.1,13,0,6,21.4,27.2,False
90345,10065,ORD,Captain,2024-03,60.6,100,60.6,10,0,5,7.3,31.0,True
90346,10065,ORD,Captain,2024-04,44.5,100,44.5,9,0,4,4.7,20.9,False
90347,10065,ORD,Captain,2024-05,60.7,100,60.7,14,0,6,13.8,39.6,False
90348,10065,ORD,Captain,2024-06,28.1,100,28.1,8,0,5,0.1,14.5,False
90349,10066,ORD,Senior FA,2024-01,94.5,90,105.0,22,0,5,19.3,56.3,False
90350,10066,ORD,Senior FA,2024-02,73.2,90,81.3,11,0,5,14.5,44.7,True
90351,10066,ORD,Senior FA,2024-03,94.5,90,105.0,22,2,5,22.0,79.0,False
90352,10066,ORD,Senior FA,2024-04,94.5,90,105.0,19,0,6,10.7,53.3,False
90353,10066,ORD,Senior FA,2024-05,41.2,90,45.8,10,0,4,23.2,26.2,False
90354,10066,ORD,Senior FA,2024-06,94.5,90,105.0,16,2,5,2.6,78.4,False
90355,10067,ORD,Captain,2024-01,54.2,100,54.2,11,0,4,15.6,30.8,False
90356,10067,ORD,Captain,2024-02,68.9,100,68.9,12,0,4,18.1,36.8,False
90357,10067,ORD,Captain,2024-03,48.0,100,48.0,9,0,5,14.1,29.2,False
90358,10067,ORD,Captain,2024-04,105.0,100,105.0,17,2,4,11.2,81.9,False
90359,10067,ORD,Captain,2024-05,105.0,100,105.0,18,1,5,23.7,66.3,False
90360,10067,ORD,Captain,2024-06,43.6,100,43.6,9,0,5,9.0,29.0,False
90361,10068,ORD,Captain,2024-01,81.7,100,81.7,16,0,3,20.8,47.6,False
90362,10068,ORD,Captain,2024-02,104.8,100,104.8,16,0,3,5.5,54.1,False
90363,10068,ORD,Captain,2024-03,45.9,100,45.9,8,0,4,22.0,25.5,True
90364,10068,ORD,Captain,2024-04,66.5,100,66.5,10,0,4,6.8,41.8,False
90365,10068,ORD,Captain,2024-05,87.1,100,87.1,17,1,3,11.8,56.5,False
90366,10068,ORD,Captain,2024-06,45.6,100,45.6,10,0,6,11.2,25.8,False
90367,10069,ORD,Senior FA,2024-01,80.0,90,88.9,17,1,5,19.2,62.2,True
90368,10069,ORD,Senior FA,2024-02,55.6,90,61.8,11,0,5,0.2,29.3,False
90369,10069,ORD,Senior FA,2024-03,94.5,90,105.0,23,0,7,19.8,56.9,True
90370,10069,ORD,Senior FA,2024-04,56.2,90,62.4,15,0,5,4.0,30.7,False
90371,10069,ORD,Senior FA,2024-05,94.5,90,105.0,19,0,6,18.5,57.0,True
90372,10069,ORD,Senior FA,2024-06,56.8,90,63.1,16,0,7,3.2,33.4,False
90373,10070,ORD,Senior FA,2024-01,94.5,90,105.0,17,1,4,18.1,70.9,True
90374,10070,ORD,Senior FA,2024-02,94.5,90,105.0,22,0,7,20.9,59.6,False
90375,10070,ORD,Senior FA,2024-03,94.5,90,105.0,18,1,5,19.3,72.7,False
90376,10070,ORD,Senior FA,2024-04,76.2,90,84.7,15,0,6,2.1,47.2,False
90377,10070,ORD,Senior FA,2024-05,63.5,90,70.6,11,0,4,13.9,42.9,True
90378,10070,ORD,Senior FA,2024-06,86.4,90,96.0,16,2,7,23.0,79.8,False
90379,10071,ORD,Flight Attendant,2024-01,94.5,90,105.0,18,1,4,17.2,67.7,True
90380,10071,ORD,Flight Attendant,2024-02,94.5,90,105.0,15,2,6,24.2,79.7,False
90381,10071,ORD,Flight Attendant,2024-03,56.7,90,63.0,14,0,6,22.4,41.0,False
90382,10071,ORD,Flight Attendant,2024-04,94.5,90,105.0,21,2,5,5.0,79.1,False
90383,10071,ORD,Flight Attendant,2024-05,42.2,90,46.9,10,0,5,14.8,25.8,True
90384,10071,ORD,Flight Attendant,2024-06,47.0,90,52.2,12,0,7,12.6,30.9,False
90385,10072,ORD,Senior FA,2024-01,94.5,90,105.0,17,1,6,15.0,67.1,False
90386,10072,ORD,Senior FA,2024-02,72.4,90,80.4,17,0,7,1.2,42.0,False
90387,10072,ORD,Senior FA,2024-03,94.5,90,105.0,22,2,4,5.0,79.0,True
90388,10072,ORD,Senior FA,2024-04,55.3,90,61.4,15,0,4,10.3,34.1,True
90389,10072,ORD,Senior FA,2024-05,81.6,90,90.7,14,2,5,19.9,72.7,False
90390,10072,ORD,Senior FA,2024-06,60.5,90,67.2,14,0,6,20.8,41.0,False
90391,10073,ORD,Senior FA,2024-01,75.6,90,84.0,14,0,6,10.4,39.8,False
90392,10073,ORD,Senior FA,2024-02,57.9,90,64.3,13,0,6,9.2,31.1,True
90393,10073,ORD,Senior FA,2024-03,62.1,90,69.0,10,0,5,16.8,37.0,False
90394,10073,ORD,Senior FA,2024-04,47.5,90,52.8,13,0,7,6.8,29.1,False
90395,10073,ORD,Senior FA,2024-05,77.6,90,86.2,22,1,7,15.1,59.0,False
90396,10073,ORD,Senior FA,2024-06,63.0,90,70.0,10,0,5,8.5,38.1,False
90397,10074,ORD,Captain,2024-01,105.0,100,105.0,18,2,3,4.6,76.1,True
90398,10074,ORD,Captain,2024-02,100.9,100,100.9,16,2,4,23.2,83.0,True
90399,10074,ORD,Captain,2024-03,59.8,100,59.8,16,0,4,23.2,34.0,False
90400,10074,ORD,Captain,2024-04,50.4,100,50.4,11,0,6,12.0,32.8,False
90401,10074,ORD,Captain,2024-05,105.0,100,105.0,16,2,4,14.3,77.6,False
90402,10074,ORD,Captain,2024-06,88.4,100,88.4,13,0,5,0.9,50.1,False
90403,10075,ORD,Flight Attendant,2024-01,47.5,90,52.8,10,0,7,8.3,24.9,False
90404,10075,ORD,Flight Attendant,2024-02,94.5,90,105.0,23,2,6,21.8,84.5,False
90405,10075,ORD,Flight Attendant,2024-03,94.5,90,105.0,18,0,7,12.1,62.1,True
90406,10075,ORD,Flight Attendant,2024-04,91.3,90,101.4,23,0,5,23.4,54.9,False
90407,10075,ORD,Flight Attendant,2024-05,43.8,90,48.7,10,0,6,16.6,28.0,True
90408,10075,ORD,Flight Attendant,2024-06,94.5,90,105.0,20,2,5,12.3,85.0,False
90409,10076,ORD,First Officer,2024-01,90.3,100,90.3,17,0,6,24.4,49.5,False
90410,10076,ORD,First Officer,2024-02,85.0,100,85.0,18,0,6,17.7,45.6,True
90411,10076,ORD,First Officer,2024-03,105.0,100,105.0,19,2,4,10.8,79.4,True
90412,10076,ORD,First Officer,2024-04,80.2,100,80.2,15,0,4,8.0,43.5,False
90413,10076,ORD,First Officer,2024-05,70.2,100,70.2,12,0,5,1.6,41.2,False
90414,10076,ORD,First Officer,2024-06,98.7,100,98.7,16,1,4,16.0,64.1,False
90415,10077,ORD,Senior FA,2024-01,78.5,90,87.2,15,2,4,16.2,72.1,False
90416,10077,ORD,Senior FA,2024-02,94.5,90,105.0,17,2,6,9.0,83.0,True
90417,10077,ORD,Senior FA,2024-03,94.5,90,105.0,22,0,5,23.4,56.9,False
90418,10077,ORD,Senior FA,2024-04,89.4,90,99.3,17,2,7,14.9,78.3,False
90419,10077,ORD,Senior FA,2024-05,75.2,90,83.6,11,0,7,12.3,45.7,False
90420,10077,ORD,Senior FA,2024-06,94.5,90,105.0,22,0,7,2.1,56.3,False
90421,10078,ORD,Flight Attendant,2024-01,52.2,90,58.0,13,0,7,22.4,35.0,True
90422,10078,ORD,Flight Attendant,2024-02,54.8,90,60.9,10,0,6,18.1,38.4,False
90423,10078,ORD,Flight Attendant,2024-03,94.5,90,105.0,22,2,6,14.2,78.3,True
90424,10078,ORD,Flight Attendant,2024-04,75.5,90,83.9,17,0,7,3.8,40.7,False
90425,10078,ORD,Flight Attendant,2024-05,76.2,90,84.7,15,0,7,15.8,48.5,False
90426,10078,ORD,Flight Attendant,2024-06,94.5,90,105.0,15,2,5,3.4,80.3,False
90427,10079,ORD,First Officer,2024-01,93.5,100,93.5,15,2,4,18.8,76.8,True
90428,10079,ORD,First Officer,2024-02,46.0,100,46.0,8,0,3,21.4,28.8,False
90429,10079,ORD,First Officer,2024-03,46.9,100,46.9,8,0,3,24.3,23.1,True
90430,10079,ORD,First Officer,2024-04,63.7,100,63.7,13,0,4,22.3,39.2,True
90431,10079,ORD,First Officer,2024-05,76.9,100,76.9,13,0,5,2.4,34.8,False
90432,10079,ORD,First Officer,2024-06,63.9,100,63.9,15,0,6,9.5,37.3,True
90433,10080,ORD,Flight Attendant,2024-01,94.5,90,105.0,16,1,5,0.6,64.8,False
90434,10080,ORD,Flight Attendant,2024-02,73.7,90,81.9,12,0,7,12.3,41.2,False
90435,10080,ORD,Flight Attendant,2024-03,94.5,90,105.0,18,0,6,11.0,54.1,False
90436,10080,ORD,Flight Attendant,2024-04,56.1,90,62.3,14,0,6,7.8,42.3,False
90437,10080,ORD,Flight Attendant,2024-05,59.0,90,65.6,15,0,6,1.1,26.5,False
90438,10080,ORD,Flight Attendant,2024-06,94.5,90,105.0,20,1,5,19.4,69.0,True
90439,10081,ORD,Captain,2024-01,75.9,100,75.9,11,0,6,17.8,42.8,False
90440,10081,ORD,Captain,2024-02,37.6,100,37.6,10,0,6,17.8,21.8,True
90441,10081,ORD,Captain,2024-03,42.5,100,42.5,9,0,6,10.7,19.0,False
90442,10081,ORD,Captain,2024-04,80.8,100,80.8,12,0,4,22.5,47.2,False
90443,10081,ORD,Captain,2024-05,83.6,100,83.6,16,0,6,11.4,43.0,False
90444,10081,ORD,Captain,2024-06,73.8,100,73.8,18,0,5,3.4,38.2,False
90445,10082,ORD,Flight Attendant,2024-01,94.5,90,105.0,23,0,6,13.6,57.6,False
90446,10082,ORD,Flight Attendant,2024-02,60.6,90,67.3,10,0,5,9.4,36.3,True
90447,10082,ORD,Flight Attendant,2024-03,73.2,90,81.3,19,0,7,17.8,46.9,True
90448,10082,ORD,Flight Attendant,2024-04,94.5,90,105.0,22,1,6,3.9,64.6,True
90449,10082,ORD,Flight Attendant,2024-05,94.5,90,105.0,20,1,6,7.2,67.0,False
90450,10082,ORD,Flight Attendant,2024-06,57.4,90,63.8,12,0,7,17.2,33.6,False
90451,10083,ORD,Senior FA,2024-01,90.4,90,100.4,14,0,7,11.1,55.0,True
90452,10083,ORD,Senior FA,2024-02,94.5,90,105.0,18,2,6,23.2,85.4,False
90453,10083,ORD,Senior FA,2024-03,85.5,90,95.0,14,1,6,5.6,61.6,False
90454,10083,ORD,Senior FA,2024-04,94.5,90,105.0,23,0,4,19.4,59.7,True
90455,10083,ORD,Senior FA,2024-05,94.5,90,105.0,16,1,7,9.4,69.1,False
90456,10083,ORD,Senior FA,2024-06,78.2,90,86.9,12,2,6,15.5,68.4,False
90457,10084,ORD,Captain,2024-01,98.3,100,98.3,15,2,4,14.0,74.8,False
90458,10084,ORD,Captain,2024-02,58.1,100,58.1,13,0,5,13.4,30.8,True
90459,10084,ORD,Captain,2024-03,58.4,100,58.4,10,0,3,2.8,30.2,True
90460,10084,ORD,Captain,2024-04,49.6,100,49.6,12,0,6,16.7,34.9,True
90461,10084,ORD,Captain,2024-05,52.9,100,52.9,14,0,5,20.8,29.4,False
90462,10084,ORD,Captain,2024-06,68.8,100,68.8,17,0,6,11.2,31.8,True
90463,10085,ORD,Senior FA,2024-01,44.1,90,49.0,12,0,6,20.7,31.1,False
90464,10085,ORD,Senior FA,2024-02,37.7,90,41.9,10,0,5,6.7,26.4,True
90465,10085,ORD,Senior FA,2024-03,86.6,90,96.2,18,1,5,9.4,68.0,False
90466,10085,ORD,Senior FA,2024-04,53.0,90,58.9,11,0,6,4.0,29.5,False
90467,10085,ORD,Senior FA,2024-05,73.7,90,81.9,21,0,4,17.8,49.2,False
90468,10085,ORD,Senior FA,2024-06,94.5,90,105.0,23,2,4,19.3,85.8,False
90469,10086,ORD,Flight Attendant,2024-01,94.5,90,105.0,19,0,4,13.4,61.3,True
90470,10086,ORD,Flight Attendant,2024-02,94.5,90,105.0,23,2,5,17.2,77.0,False
90471,10086,ORD,Flight Attendant,2024-03,94.5,90,105.0,17,1,7,9.2,62.4,False
90472,10086,ORD,Flight Attendant,2024-04,94.5,90,105.0,15,0,5,16.4,54.8,False
90473,10086,ORD,Flight Attendant,2024-05,90.6,90,100.7,18,1,6,2.5,62.7,False
90474,10086,ORD,Flight Attendant,2024-06,61.4,90,68.2,17,0,6,20.3,39.7,True
90475,10087,ORD,Captain,2024-01,69.1,100,69.1,10,0,3,0.1,35.7,False
90476,10087,ORD,Captain,2024-02,104.1,100,104.1,18,2,4,22.9,77.3,True
90477,10087,ORD,Captain,2024-03,40.1,100,40.1,9,0,3,18.0,23.8,True
90478,10087,ORD,Captain,2024-04,104.9,100,104.9,15,2,4,12.4,77.8,True
90479,10087,ORD,Captain,2024-05,42.1,100,42.1,11,0,6,20.0,26.8,False
90480,10087,ORD,Captain,2024-06,69.9,100,69.9,19,0,4,24.0,44.0,False
90481,10088,ORD,First Officer,2024-01,79.9,100,79.9,13,0,3,20.4,43.5,False
90482,10088,ORD,First Officer,2024-02,63.0,100,63.0,17,0,5,7.2,31.0,True
90483,10088,ORD,First Officer,2024-03,80.8,100,80.8,13,0,4,0.8,43.6,False
90484,10088,ORD,First Officer,2024-04,72.6,100,72.6,13,0,5,23.2,41.5,False
90485,10088,ORD,First Officer,2024-05,105.0,100,105.0,19,2,3,2.9,78.2,False
90486,10088,ORD,First Officer,2024-06,105.0,100,105.0,17,2,5,7.1,79.0,False
90487,10089,ORD,Senior FA,2024-01,78.9,90,87.7,15,2,7,4.9,63.6,False
90488,10089,ORD,Senior FA,2024-02,63.4,90,70.4,14,0,6,18.4,44.4,False
90489,10089,ORD,Senior FA,2024-03,51.6,90,57.3,11,0,7,11.6,27.7,False
90490,10089,ORD,Senior FA,2024-04,79.4,90,88.2,22,1,5,11.9,58.6,False
90491,10089,ORD,Senior FA,2024-05,94.5,90,105.0,18,1,5,9.7,67.4,False
90492,10089,ORD,Senior FA,2024-06,62.5,90,69.4,13,0,4,1.7,36.6,True
90493,10090,ORD,Captain,2024-01,65.9,100,65.9,14,0,3,9.7,34.1,False
90494,10090,ORD,Captain,2024-02,65.8,100,65.8,11,0,5,18.9,39.6,False
90495,10090,ORD,Captain,2024-03,51.4,100,51.4,12,0,4,1.5,22.4,True
90496,10090,ORD,Captain,2024-04,75.1,100,75.1,15,0,4,20.5,42.6,True
90497,10090,ORD,Captain,2024-05,104.4,100,104.4,15,2,3,21.8,84.1,False
90498,10090,ORD,Captain,2024-06,56.1,100,56.1,9,0,5,23.4,32.6,False
90499,10091,ORD,Senior FA,2024-01,39.6,90,44.0,10,0,5,6.9,23.0,False
90500,10091,ORD,Senior FA,2024-02,94.5,90,105.0,22,1,5,10.1,68.1,False
90501,10091,ORD,Senior FA,2024-03,94.5,90,105.0,17,0,4,14.7,53.6,False
90502,10091,ORD,Senior FA,2024-04,94.5,90,105.0,22,2,7,5.0,73.4,True
90503,10091,ORD,Senior FA,2024-05,70.7,90,78.6,18,0,4,23.8,49.1,True
90504,10091,ORD,Senior FA,2024-06,94.5,90,105.0,21,2,7,21.5,83.3,True
90505,10092,ORD,Flight Attendant,2024-01,47.0,90,52.2,10,0,4,0.6,25.8,False
90506,10092,ORD,Flight Attendant,2024-02,94.5,90,105.0,16,1,7,17.0,67.5,False
90507,10092,ORD,Flight Attendant,2024-03,67.0,90,74.4,14,0,6,13.4,41.5,False
90508,10092,ORD,Flight Attendant,2024-04,94.5,90,105.0,18,1,6,17.6,74.3,False
90509,10092,ORD,Flight Attendant,2024-05,81.3,90,90.3,19,0,5,10.9,49.7,True
90510,10092,ORD,Flight Attendant,2024-06,58.5,90,65.0,16,0,6,23.5,35.6,False
90511,10093,ORD,Flight Attendant,2024-01,63.4,90,70.4,12,0,5,21.6,39.6,False
90512,10093,ORD,Flight Attendant,2024-02,67.0,90,74.4,15,0,7,13.9,40.1,False
90513,10093,ORD,Flight Attendant,2024-03,83.7,90,93.0,20,0,4,9.4,52.8,False
90514,10093,ORD,Flight Attendant,2024-04,56.9,90,63.2,12,0,4,15.7,33.7,False
90515,10093,ORD,Flight Attendant,2024-05,74.8,90,83.1,15,0,4,8.9,46.8,False
90516,10093,ORD,Flight Attendant,2024-06,94.5,90,105.0,23,2,6,17.7,79.5,False
90517,10094,ORD,Flight Attendant,2024-01,75.9,90,84.3,20,0,5,3.3,40.8,False
90518,10094,ORD,Flight Attendant,2024-02,72.9,90,81.0,15,0,4,22.2,45.8,False
90519,10094,ORD,Flight Attendant,2024-03,50.8,90,56.4,11,0,4,6.8,26.2,False
90520,10094,ORD,Flight Attendant,2024-04,77.9,90,86.6,16,0,4,22.5,47.3,True
90521,10094,ORD,Flight Attendant,2024-05,94.5,90,105.0,21,1,6,14.2,72.5,False
90522,10094,ORD,Flight Attendant,2024-06,43.9,90,48.8,12,0,5,16.8,32.2,True
90523,10095,ORD,First Officer,2024-01,86.6,100,86.6,15,2,5,10.7,70.2,False
90524,10095,ORD,First Officer,2024-02,105.0,100,105.0,18,1,4,2.3,67.0,False
90525,10095,ORD,First Officer,2024-03,60.2,100,60.2,13,0,4,15.4,34.3,False
90526,10095,ORD,First Officer,2024-04,86.3,100,86.3,15,0,3,14.3,44.1,False
90527,10095,ORD,First Officer,2024-05,48.5,100,48.5,8,0,4,13.9,31.4,False
90528,10095,ORD,First Officer,2024-06,35.3,100,35.3,8,0,6,24.9,23.5,True
90529,10097,ORD,Flight Attendant,2024-01,60.9,90,67.7,11,0,5,22.7,34.2,True
90530,10097,ORD,Flight Attendant,2024-02,91.5,90,101.7,18,0,5,0.6,51.3,True
90531,10097,ORD,Flight Attendant,2024-03,80.5,90,89.4,21,2,6,8.2,64.5,False
90532,10097,ORD,Flight Attendant,2024-04,86.4,90,96.0,17,0,7,1.7,46.6,True
90533,10097,ORD,Flight Attendant,2024-05,94.5,90,105.0,19,0,4,6.1,57.5,False
90534,10097,ORD,Flight Attendant,2024-06,94.5,90,105.0,23,0,7,10.0,53.8,True
90535,10098,ORD,Captain,2024-01,42.6,100,42.6,8,0,4,3.7,19.5,False
90536,10098,ORD,Captain,2024-02,49.9,100,49.9,12,0,4,13.0,27.5,False
90537,10098,ORD,Captain,2024-03,54.6,100,54.6,11,0,5,15.3,27.0,False
90538,10098,ORD,Captain,2024-04,54.9,100,54.9,8,0,4,8.9,33.0,False
90539,10098,ORD,Captain,2024-05,105.0,100,105.0,18,0,3,21.9,58.2,False
90540,10098,ORD,Captain,2024-06,49.7,100,49.7,9,0,3,18.8,28.2,False
90541,10099,ORD,Captain,2024-01,39.6,100,39.6,9,0,3,14.3,25.1,False
90542,10099,ORD,Captain,2024-02,81.8,100,81.8,15,0,3,4.1,47.2,False
90543,10099,ORD,Captain,2024-03,84.6,100,84.6,16,0,4,10.4,47.1,False
90544,10099,ORD,Captain,2024-04,103.6,100,103.6,18,0,6,12.6,53.8,True
90545,10099,ORD,Captain,2024-05,91.6,100,91.6,18,1,3,1.8,57.3,False
90546,10099,ORD,Captain,2024-06,55.9,100,55.9,13,0,6,19.7,38.4,False
90547,10101,ORD,Flight Attendant,2024-01,94.5,90,105.0,16,2,6,3.3,76.7,False
90548,10101,ORD,Flight Attendant,2024-02,36.0,90,40.0,10,0,5,22.2,30.2,False
90549,10101,ORD,Flight Attendant,2024-03,83.1,90,92.3,21,2,6,6.4,73.2,False
90550,10101,ORD,Flight Attendant,2024-04,72.9,90,81.0,12,0,5,10.9,43.4,False
90551,10101,ORD,Flight Attendant,2024-05,86.8,90,96.4,17,1,6,3.0,61.4,True
90552,10101,ORD,Flight Attendant,2024-06,66.7,90,74.1,16,0,6,24.4,42.1,False
90553,10104,ORD,Senior FA,2024-01,74.2,90,82.4,15,0,4,3.8,42.2,False
90554,10104,ORD,Senior FA,2024-02,94.5,90,105.0,19,2,6,5.1,76.4,False
90555,10104,ORD,Senior FA,2024-03,65.6,90,72.9,11,0,7,22.6,36.1,False
90556,10104,ORD,Senior FA,2024-04,61.8,90,68.7,14,0,6,13.7,41.1,True
90557,10104,ORD,Senior FA,2024-05,71.8,90,79.8,13,0,6,16.3,48.0,True
90558,10104,ORD,Senior FA,2024-06,90.6,90,100.7,19,0,6,12.4,50.5,True
90559,10106,ORD,Flight Attendant,2024-01,91.9,90,102.1,16,1,6,19.6,65.3,False
90560,10106,ORD,Flight Attendant,2024-02,80.4,90,89.3,20,1,4,4.4,58.2,False
90561,10106,ORD,Flight Attendant,2024-03,73.7,90,81.9,15,0,4,17.5,47.3,False
90562,10106,ORD,Flight Attendant,2024-04,66.6,90,74.0,17,0,5,2.2,43.9,False
90563,10106,ORD,Flight Attendant,2024-05,56.4,90,62.7,13,0,6,12.2,33.8,False
90564,10106,ORD,Flight Attendant,2024-06,79.3,90,88.1,12,1,5,8.0,60.5,False
90565,10108,ORD,First Officer,2024-01,37.4,100,37.4,9,0,3,11.5,23.6,True
90566,10108,ORD,First Officer,2024-02,92.3,100,92.3,16,1,6,21.9,69.8,True
90567,10108,ORD,First Officer,2024-03,60.2,100,60.2,16,0,4,8.6,29.7,False
90568,10108,ORD,First Officer,2024-04,51.0,100,51.0,14,0,5,20.1,30.4,False
90569,10108,ORD,First Officer,2024-05,39.8,100,39.8,9,0,3,9.5,18.3,False
90570,10108,ORD,First Officer,2024-06,41.0,100,41.0,8,0,6,14.3,20.1,False
90571,10109,ORD,Flight Attendant,2024-01,68.0,90,75.6,12,0,4,4.7,46.9,True
90572,10109,ORD,Flight Attendant,2024-02,94.5,90,105.0,17,0,5,23.3,57.2,False
90573,10109,ORD,Flight Attendant,2024-03,94.5,90,105.0,17,0,7,7.0,45.0,False
90574,10109,ORD,Flight Attendant,2024-04,70.0,90,77.8,17,0,5,6.4,40.4,False
90575,10109,ORD,Flight Attendant,2024-05,69.0,90,76.7,11,0,7,19.0,45.4,True
90576,10109,ORD,Flight Attendant,2024-06,60.2,90,66.9,12,0,7,16.3,37.5,False
90577,10111,ORD,Captain,2024-01,73.8,100,73.8,15,0,3,13.8,36.2,False
90578,10111,ORD,Captain,2024-02,99.8,100,99.8,19,2,5,4.4,82.3,False
90579,10111,ORD,Captain,2024-03,47.1,100,47.1,9,0,3,5.1,24.8,False
90580,10111,ORD,Captain,2024-04,46.8,100,46.8,8,0,5,24.3,29.9,True
90581,10111,ORD,Captain,2024-05,93.6,100,93.6,15,0,5,16.7,51.7,False
90582,10111,ORD,Captain,2024-06,62.0,100,62.0,10,0,4,9.3,34.6,False
90583,10112,ORD,First Officer,2024-01,105.0,100,105.0,19,2,6,17.1,82.3,False
90584,10112,ORD,First Officer,2024-02,105.0,100,105.0,19,0,4,11.6,54.5,True
90585,10112,ORD,First Officer,2024-03,51.8,100,51.8,12,0,6,16.1,27.1,False
