pairing_id,departure_date,departure_time,arrival_time,origin,destination,aircraft_type,flight_duration_hrs,pairing_type,pilots_required,fas_required,assigned_pilot_id,assigned_fa_id,is_deadhead,base
50204,2024-02-08,2024-02-08 20:45,2024-02-08 22:16,LAX,LAS,B737,1.53,Multi-day,2,2,10432,10439,False,LAX
50205,2024-06-07,2024-06-07 16:00,2024-06-07 20:20,ATL,MIA,A320,4.35,Overnight,2,2,10217,10218,False,ATL
50206,2024-01-05,2024-01-05 08:15,2024-01-05 11:41,DFW,ABQ,A320,3.44,Overnight,2,2,10251,10327,False,DFW
50207,2024-03-28,2024-03-28 16:15,2024-03-28 17:52,ATL,MCO,B757,1.63,Red-eye,2,3,10172,10244,False,ATL
50208,2024-02-27,2024-02-27 08:45,2024-02-27 10:05,LAX,SFO,B737,1.34,Overnight,2,2,10391,10388,False,LAX
50209,2024-04-26,2024-04-26 20:00,2024-04-26 23:01,ATL,MCO,A321,3.02,Overnight,2,3,10205,10215,False,ATL
50210,2024-06-12,2024-06-12 10:15,2024-06-12 15:13,LAX,SFO,B757,4.98,Overnight,2,3,10432,10386,False,LAX
50211,2024-06-28,2024-06-28 16:00,2024-06-28 20:19,DFW,ELP,B767,4.32,Multi-day,2,4,10319,10328,False,DFW
50212,2024-06-10,2024-06-10 12:00,2024-06-10 15:31,ORD,CMH,B767,3.53,Multi-day,2,4,10052,10047,False,ORD
50213,2024-02-21,2024-02-21 06:15,2024-02-21 09:23,JFK,ALB,B737,3.14,Red-eye,2,2,10477,10471,False,JFK
50214,2024-05-25,2024-05-25 06:45,2024-05-25 09:50,ORD,PIT,A320,3.09,Overnight,2,2,10111,10077,False,ORD
50215,2024-01-15,2024-01-15 13:00,2024-01-15 16:29,ORD,MKE,A320,3.49,Multi-day,2,2,10124,10117,False,ORD
50216,2024-03-15,2024-03-15 20:30,2024-03-16 01:33,JFK,SYR,A320,5.06,Turn,2,2,10498,10458,False,JFK
50217,2024-04-27,2024-04-27 06:30,2024-04-27 08:05,DFW,AUS,B787,1.59,Overnight,2,4,10272,10300,False,DFW
50218,2024-05-05,2024-05-05 13:00,2024-05-05 17:51,ATL,MIA,A320,4.86,Overnight,2,2,10204,10193,False,ATL
50219,2024-03-24,2024-03-24 07:45,2024-03-24 09:46,DFW,SAT,A320,2.03,Overnight,2,2,10320,10295,False,DFW
50220,2024-02-04,2024-02-04 15:30,2024-02-04 18:06,LAX,ONT,A321,2.61,Overnight,2,3,10353,10362,True,LAX
50221,2024-02-16,2024-02-16 20:45,2024-02-16 22:45,LAX,SMF,A321,2.01,Multi-day,2,3,10357,10382,False,LAX
50222,2024-01-30,2024-01-30 19:45,2024-01-31 00:13,ATL,MIA,A321,4.48,Multi-day,2,3,10240,10186,False,ATL
50223,2024-04-22,2024-04-22 14:00,2024-04-22 16:39,DFW,ELP,B767,2.66,Turn,2,4,10282,10338,False,DFW
50224,2024-04-09,2024-04-09 08:15,2024-04-09 12:03,ORD,DTW,A320,3.8,Turn,2,2,10067,10093,False,ORD
50225,2024-03-22,2024-03-22 14:30,2024-03-22 19:33,ATL,MSY,B737,5.07,Red-eye,2,2,10206,10229,True,ATL
50226,2024-01-08,2024-01-08 05:15,2024-01-08 08:25,DFW,HOU,B737,3.17,Turn,2,2,10253,10300,False,DFW
50227,2024-03-05,2024-03-05 10:30,2024-03-05 15:54,DFW,OKC,A321,5.4,Overnight,2,3,10275,10346,False,DFW
50228,2024-02-27,2024-02-27 12:00,2024-02-27 15:21,JFK,BDL,A320,3.35,Multi-day,2,2,10450,10441,False,JFK
50229,2024-01-30,2024-01-30 13:15,2024-01-30 14:16,JFK,SYR,A320,1.02,Turn,2,2,10484,10464,False,JFK
50230,2024-02-06,2024-02-06 11:30,2024-02-06 14:56,JFK,BOS,B737,3.43,Multi-day,2,2,10496,10458,False,JFK
50231,2024-04-11,2024-04-11 11:15,2024-04-11 14:28,DFW,TUL,B767,3.23,Multi-day,2,4,10291,10271,False,DFW
50232,2024-01-27,2024-01-27 06:00,2024-01-27 09:32,DFW,TUL,B737,3.54,Red-eye,2,2,10283,10290,False,DFW
50233,2024-06-26,2024-06-26 06:30,2024-06-26 07:35,DFW,HOU,B737,1.09,Turn,2,2,10283,10258,False,DFW
50234,2024-05-03,2024-05-03 09:15,2024-05-03 14:06,ATL,MSY,B767,4.85,Turn,2,4,10134,10152,False,ATL
50235,2024-03-31,2024-03-31 20:15,2024-03-31 22:37,LAX,BUR,A321,2.37,Overnight,2,3,10425,10368,False,LAX
50236,2024-06-12,2024-06-12 14:45,2024-06-12 20:07,ATL,RDU,B737,5.37,Multi-day,2,2,10214,10166,False,ATL
50237,2024-03-08,2024-03-08 15:30,2024-03-08 16:59,JFK,ALB,B787,1.5,Turn,2,4,10475,10497,True,JFK
50238,2024-03-20,2024-03-20 08:00,2024-03-20 10:37,ORD,MSP,A320,2.62,Turn,2,2,10013,10058,False,ORD
50239,2024-04-04,2024-04-04 09:45,2024-04-04 12:01,DFW,HOU,B737,2.27,Multi-day,2,2,10255,10299,True,DFW
50240,2024-06-05,2024-06-05 15:00,2024-06-05 20:16,LAX,SFO,B787,5.27,Overnight,2,4,10389,10382,False,LAX
50241,2024-03-22,2024-03-22 17:00,2024-03-22 20:58,JFK,BDL,A321,3.97,Turn,2,3,10442,10469,False,JFK
50242,2024-01-30,2024-01-30 09:45,2024-01-30 14:49,ORD,IND,A321,5.07,Turn,2,3,10081,10109,False,ORD
50243,2024-06-16,2024-06-16 05:15,2024-06-16 08:57,ORD,MKE,A321,3.72,Overnight,2,3,10048,10049,False,ORD
50244,2024-04-23,2024-04-23 09:30,2024-04-23 12:59,ORD,CLE,B737,3.49,Overnight,2,2,10048,10093,False,ORD
50245,2024-06-12,2024-06-12 08:45,2024-06-12 10:12,DFW,SAT,B787,1.46,Turn,2,4,10287,10323,False,DFW
50246,2024-06-20,2024-06-20 14:45,2024-06-20 18:28,ORD,MKE,A320,3.73,Red-eye,2,2,10090,10006,False,ORD
50247,2024-06-24,2024-06-24 14:00,2024-06-24 18:51,DFW,ELP,B737,4.86,Turn,2,2,10292,10269,False,DFW
50248,2024-04-15,2024-04-15 07:15,2024-04-15 09:01,JFK,PHL,B737,1.77,Overnight,2,2,10483,10453,False,JFK
50249,2024-05-27,2024-05-27 15:15,2024-05-27 18:18,ORD,PIT,B757,3.06,Red-eye,2,3,10090,10054,False,ORD
50250,2024-02-24,2024-02-24 09:00,2024-02-24 10:28,DFW,SAT,A320,1.47,Multi-day,2,2,10253,10300,False,DFW
50251,2024-01-19,2024-01-19 13:15,2024-01-19 15:33,DFW,ELP,B737,2.31,Turn,2,2,10283,10288,False,DFW
50252,2024-01-19,2024-01-19 12:00,2024-01-19 15:36,ATL,MSY,B757,3.6,Multi-day,2,3,10238,10183,False,ATL
50253,2024-03-24,2024-03-24 10:45,2024-03-24 15:39,LAX,SAN,A321,4.9,Multi-day,2,3,10353,10420,False,LAX
50254,2024-02-26,2024-02-26 17:45,2024-02-26 20:01,JFK,DCA,A321,2.27,Multi-day,2,3,10448,10471,False,JFK
50255,2024-03-09,2024-03-09 13:45,2024-03-09 15:38,ORD,DTW,B737,1.89,Turn,2,2,10098,10109,False,ORD
50256,2024-02-09,2024-02-09 14:45,2024-02-09 16:59,DFW,LBB,B787,2.25,Overnight,2,4,10301,10260,False,DFW
50257,2024-06-08,2024-06-08 12:30,2024-06-08 17:57,JFK,PHL,B757,5.46,Red-eye,2,3,10462,10458,False,JFK
50258,2024-03-27,2024-03-27 21:00,2024-03-27 22:56,DFW,TUL,A320,1.93,Turn,2,2,10281,10300,False,DFW
50259,2024-03-11,2024-03-11 09:00,2024-03-11 10:36,JFK,DCA,B737,1.6,Overnight,2,2,10486,10464,False,JFK
50260,2024-06-14,2024-06-14 08:30,2024-06-14 11:05,DFW,AUS,B757,2.6,Overnight,2,3,10287,10315,False,DFW
50261,2024-04-17,2024-04-17 19:00,2024-04-17 21:53,ATL,TPA,B737,2.89,Turn,2,2,10221,10179,False,ATL
50262,2024-05-23,2024-05-23 06:00,2024-05-23 10:42,DFW,ABQ,B737,4.71,Multi-day,2,2,10251,10345,False,DFW
50263,2024-02-28,2024-02-28 12:00,2024-02-28 13:32,DFW,LBB,B737,1.54,Turn,2,2,10255,10326,False,DFW
50264,2024-06-01,2024-06-01 06:45,2024-06-01 09:04,ATL,MIA,B737,2.33,Multi-day,2,2,10206,10131,False,ATL
50265,2024-06-17,2024-06-17 09:30,2024-06-17 12:02,ORD,IND,B737,2.55,Turn,2,2,10095,10091,False,ORD
50266,2024-04-26,2024-04-26 09:45,2024-04-26 10:48,ORD,DTW,B737,1.05,Overnight,2,2,10003,10047,False,ORD
50267,2024-05-26,2024-05-26 16:15,2024-05-26 20:31,ORD,CMH,A320,4.27,Overnight,2,2,10065,10086,False,ORD
50268,2024-04-14,2024-04-14 17:00,2024-04-14 18:30,ATL,RDU,A321,1.5,Turn,2,3,10246,10193,False,ATL
50269,2024-04-16,2024-04-16 22:15,2024-04-16 23:20,ATL,TPA,B767,1.1,Multi-day,2,4,10170,10199,False,ATL
50270,2024-06-24,2024-06-24 05:45,2024-06-24 11:00,ATL,MCO,B737,5.27,Turn,2,2,10205,10213,False,ATL
50271,2024-02-07,2024-02-07 08:30,2024-02-07 10:34,ORD,STL,B767,2.07,Turn,2,4,10033,10006,False,ORD
50272,2024-06-02,2024-06-02 10:00,2024-06-02 15:12,LAX,SMF,A320,5.2,Overnight,2,2,10372,10397,False,LAX
50273,2024-03-12,2024-03-12 22:00,2024-03-13 03:24,DFW,ABQ,B737,5.4,Multi-day,2,2,10272,10317,False,DFW
50274,2024-04-08,2024-04-08 21:15,2024-04-09 02:14,JFK,BWI,A321,5.0,Turn,2,3,10442,10472,False,JFK
50275,2024-02-08,2024-02-08 11:45,2024-02-08 14:22,ATL,CHS,B757,2.63,Multi-day,2,3,10206,10207,False,ATL
50276,2024-05-07,2024-05-07 14:00,2024-05-07 18:04,ATL,RDU,B737,4.08,Turn,2,2,10232,10147,False,ATL
50277,2024-02-23,2024-02-23 16:00,2024-02-23 19:48,DFW,ELP,B767,3.82,Turn,2,4,10320,10334,False,DFW
50278,2024-05-23,2024-05-23 10:45,2024-05-23 13:12,DFW,LBB,B737,2.46,Multi-day,2,2,10301,10273,False,DFW
50279,2024-03-17,2024-03-17 16:30,2024-03-17 18:54,ATL,CHS,A321,2.4,Overnight,2,3,10238,10137,False,ATL
50280,2024-04-30,2024-04-30 14:30,2024-04-30 17:36,LAX,SFO,B737,3.11,Overnight,2,2,10419,10376,False,LAX
50281,2024-01-18,2024-01-18 18:30,2024-01-18 20:29,ATL,TPA,B787,1.99,Multi-day,2,4,10221,10131,False,ATL
50282,2024-02-25,2024-02-25 15:30,2024-02-25 20:13,ATL,BNA,B737,4.73,Overnight,2,2,10154,10152,False,ATL
50283,2024-02-07,2024-02-07 06:45,2024-02-07 07:46,ORD,MKE,B767,1.03,Multi-day,2,4,10008,10094,False,ORD
50284,2024-06-22,2024-06-22 05:00,2024-06-22 07:56,ORD,IND,A321,2.94,Turn,2,3,10001,10113,False,ORD
50285,2024-05-24,2024-05-24 13:45,2024-05-24 18:56,ORD,IND,A320,5.2,Turn,2,2,10001,10078,False,ORD
50286,2024-05-07,2024-05-07 16:30,2024-05-07 19:03,DFW,ABQ,B737,2.55,Overnight,2,2,10304,10303,False,DFW
50287,2024-04-27,2024-04-27 20:45,2024-04-27 22:51,DFW,TUL,B757,2.1,Multi-day,2,3,10302,10332,False,DFW
50288,2024-02-28,2024-02-28 07:15,2024-02-28 12:02,ORD,PIT,A320,4.8,Turn,2,2,10014,10072,False,ORD
50289,2024-04-15,2024-04-15 18:45,2024-04-15 21:30,ORD,CLE,B767,2.76,Turn,2,4,10084,10032,False,ORD
50290,2024-06-02,2024-06-02 08:15,2024-06-02 11:15,LAX,SAN,B737,3.0,Red-eye,2,2,10353,10379,False,LAX
50291,2024-03-24,2024-03-24 10:00,2024-03-24 13:37,DFW,HOU,B757,3.62,Turn,2,3,10259,10316,True,DFW
50292,2024-01-14,2024-01-14 05:30,2024-01-14 10:16,ORD,PIT,B757,4.77,Turn,2,3,10112,10117,False,ORD
50293,2024-03-12,2024-03-12 10:00,2024-03-12 14:03,DFW,HOU,A321,4.06,Overnight,2,3,10320,10300,False,DFW
50294,2024-01-16,2024-01-16 17:15,2024-01-16 21:44,ATL,MIA,B757,4.49,Overnight,2,3,10195,10200,False,ATL
50295,2024-06-23,2024-06-23 07:00,2024-06-23 11:20,ORD,IND,B737,4.34,Turn,2,2,10008,10064,False,ORD
50296,2024-05-25,2024-05-25 09:30,2024-05-25 14:49,LAX,ONT,B787,5.33,Multi-day,2,4,10357,10381,False,LAX
50297,2024-02-09,2024-02-09 15:45,2024-02-09 20:09,ATL,BNA,B757,4.4,Turn,2,3,10237,10225,False,ATL
50298,2024-01-09,2024-01-09 10:30,2024-01-09 12:41,JFK,BOS,A320,2.2,Turn,2,2,10477,10452,False,JFK
50299,2024-03-11,2024-03-11 09:45,2024-03-11 12:44,LAX,PHX,B787,3.0,Turn,2,4,10389,10420,False,LAX
50300,2024-04-27,2024-04-27 11:00,2024-04-27 12:26,LAX,SAN,B737,1.44,Red-eye,2,2,10432,10382,False,LAX
50301,2024-06-03,2024-06-03 08:30,2024-06-03 10:12,ORD,IND,B737,1.71,Turn,2,2,10007,10064,False,ORD
50302,2024-05-22,2024-05-22 06:45,2024-05-22 09:16,ORD,IND,A320,2.53,Overnight,2,2,10087,10101,False,ORD
50303,2024-02-01,2024-02-01 20:30,2024-02-01 21:30,JFK,BDL,B757,1.0,Overnight,2,3,10492,10452,False,JFK
50304,2024-03-05,2024-03-05 13:15,2024-03-05 18:40,ORD,CLE,A321,5.43,Turn,2,3,10067,10114,False,ORD
50305,2024-03-05,2024-03-05 08:45,2024-03-05 09:57,LAX,BUR,B737,1.2,Multi-day,2,2,10406,10369,True,LAX
50306,2024-03-23,2024-03-23 14:15,2024-03-23 18:45,ATL,MIA,B757,4.51,Overnight,2,3,10129,10210,False,ATL
50307,2024-03-24,2024-03-24 06:45,2024-03-24 08:00,ATL,MIA,B737,1.26,Overnight,2,2,10192,10197,False,ATL
50308,2024-02-18,2024-02-18 08:30,2024-02-18 10:37,JFK,PHL,A321,2.12,Multi-day,2,3,10492,10499,True,JFK
50309,2024-06-26,2024-06-26 13:30,2024-06-26 15:45,ORD,CMH,B767,2.26,Overnight,2,4,10068,10082,False,ORD
50310,2024-04-28,2024-04-28 11:00,2024-04-28 12:46,ATL,BNA,B737,1.77,Overnight,2,2,10242,10171,False,ATL
50311,2024-06-02,2024-06-02 05:45,2024-06-02 09:21,LAX,SFO,A320,3.6,Multi-day,2,2,10411,10421,False,LAX
50312,2024-04-03,2024-04-03 16:00,2024-04-03 21:02,ATL,BNA,B757,5.04,Red-eye,2,3,10242,10188,False,ATL
50313,2024-04-01,2024-04-01 16:00,2024-04-01 20:57,ATL,MIA,A320,4.96,Overnight,2,2,10246,10202,False,ATL
50314,2024-06-08,2024-06-08 11:15,2024-06-08 14:33,LAX,SMF,B767,3.31,Multi-day,2,4,10370,10405,False,LAX
50315,2024-01-23,2024-01-23 06:45,2024-01-23 10:04,ORD,MSP,B737,3.32,Turn,2,2,10074,10093,False,ORD
50316,2024-05-25,2024-05-25 14:00,2024-05-25 17:32,ORD,CLE,B787,3.54,Multi-day,2,4,10090,10117,False,ORD
50317,2024-03-12,2024-03-12 06:15,2024-03-12 07:46,JFK,SYR,B737,1.53,Turn,2,2,10498,10473,False,JFK
50318,2024-04-14,2024-04-14 10:30,2024-04-14 15:46,JFK,ALB,B737,5.28,Turn,2,2,10465,10497,True,JFK
50319,2024-04-12,2024-04-12 08:15,2024-04-12 11:02,ATL,MCO,A320,2.79,Multi-day,2,2,10217,10193,False,ATL
50320,2024-01-03,2024-01-03 21:00,2024-01-03 22:41,LAX,SMF,B757,1.69,Overnight,2,3,10396,10358,False,LAX
50321,2024-06-06,2024-06-06 11:30,2024-06-06 15:15,ATL,MSY,A320,3.76,Turn,2,2,10222,10163,True,ATL
50322,2024-05-27,2024-05-27 17:00,2024-05-27 18:29,ORD,MSP,A320,1.5,Turn,2,2,10007,10055,False,ORD
50323,2024-04-23,2024-04-23 08:00,2024-04-23 11:13,JFK,BDL,A321,3.23,Turn,2,3,10463,10488,True,JFK
50324,2024-05-21,2024-05-21 17:15,2024-05-21 18:36,JFK,SYR,B787,1.36,Overnight,2,4,10475,10454,False,JFK
50325,2024-04-19,2024-04-19 07:00,2024-04-19 10:11,ATL,CLT,A320,3.2,Overnight,2,2,10217,10196,False,ATL
50326,2024-01-20,2024-01-20 07:15,2024-01-20 10:47,ATL,MIA,B737,3.55,Overnight,2,2,10205,10216,False,ATL
50327,2024-02-24,2024-02-24 12:00,2024-02-24 15:45,ORD,PIT,A320,3.75,Overnight,2,2,10009,10050,False,ORD
50328,2024-05-01,2024-05-01 12:00,2024-05-01 16:56,ATL,MIA,B767,4.95,Overnight,2,4,10128,10163,False,ATL
50329,2024-04-09,2024-04-09 11:15,2024-04-09 13:24,DFW,AUS,B737,2.16,Turn,2,2,10310,10263,False,DFW
50330,2024-03-10,2024-03-10 06:15,2024-03-10 07:42,ATL,MIA,A320,1.46,Multi-day,2,2,10212,10155,False,ATL
50331,2024-06-03,2024-06-03 06:00,2024-06-03 10:31,LAX,SAN,B737,4.52,Turn,2,2,10436,10376,False,LAX
50332,2024-05-09,2024-05-09 08:15,2024-05-09 12:58,DFW,TUL,A321,4.72,Overnight,2,3,10283,10341,False,DFW
50333,2024-02-11,2024-02-11 07:30,2024-02-11 09:05,DFW,ABQ,A320,1.6,Overnight,2,2,10302,10286,False,DFW
50334,2024-05-13,2024-05-13 10:15,2024-05-13 12:38,LAX,BUR,A320,2.4,Red-eye,2,2,10352,10402,False,LAX
50335,2024-05-21,2024-05-21 20:45,2024-05-21 22:56,ATL,TPA,B737,2.2,Multi-day,2,2,10238,10160,False,ATL
50336,2024-02-06,2024-02-06 22:15,2024-02-07 03:16,JFK,BDL,B737,5.03,Turn,2,2,10463,10469,False,JFK
50337,2024-02-21,2024-02-21 08:15,2024-02-21 13:41,ATL,MIA,B737,5.44,Overnight,2,2,10235,10185,False,ATL
50338,2024-03-31,2024-03-31 10:45,2024-03-31 16:03,ORD,PIT,B737,5.31,Overnight,2,2,10112,10039,False,ORD
50339,2024-04-29,2024-04-29 18:45,2024-04-29 20:21,DFW,ABQ,A320,1.6,Red-eye,2,2,10310,10300,False,DFW
50340,2024-02-21,2024-02-21 07:45,2024-02-21 11:51,DFW,TUL,B757,4.1,Overnight,2,3,10262,10268,False,DFW
50341,2024-04-09,2024-04-09 13:45,2024-04-09 16:42,ORD,STL,A321,2.95,Overnight,2,3,10067,10063,False,ORD
50342,2024-03-06,2024-03-06 11:45,2024-03-06 16:23,LAX,ONT,B737,4.64,Overnight,2,2,10352,10426,False,LAX
50343,2024-01-22,2024-01-22 07:45,2024-01-22 12:48,LAX,SFO,B767,5.07,Turn,2,4,10396,10399,False,LAX
50344,2024-02-16,2024-02-16 15:15,2024-02-16 18:59,ATL,MCO,B737,3.74,Turn,2,2,10128,10147,False,ATL
50345,2024-01-11,2024-01-11 18:15,2024-01-11 22:15,ORD,DTW,B757,4.01,Overnight,2,3,10001,10091,False,ORD
50346,2024-01-12,2024-01-12 07:15,2024-01-12 11:17,DFW,OKC,A321,4.05,Overnight,2,3,10292,10303,False,DFW
50347,2024-04-18,2024-04-18 05:45,2024-04-18 07:43,ATL,TPA,A320,1.98,Turn,2,2,10235,10175,False,ATL
50348,2024-06-13,2024-06-13 06:00,2024-06-13 09:06,ORD,IND,B737,3.1,Overnight,2,2,10074,10047,False,ORD
50349,2024-01-28,2024-01-28 07:30,2024-01-28 09:57,ATL,MSY,B757,2.46,Multi-day,2,3,10172,10186,False,ATL
50350,2024-02-09,2024-02-09 21:45,2024-02-09 23:40,LAX,ONT,B737,1.92,Overnight,2,2,10352,10437,False,LAX
50351,2024-01-24,2024-01-24 09:30,2024-01-24 14:33,ORD,STL,B737,5.05,Overnight,2,2,10035,10060,False,ORD
50352,2024-03-13,2024-03-13 12:15,2024-03-13 13:32,ATL,CLT,B737,1.29,Multi-day,2,2,10238,10231,False,ATL
50353,2024-05-19,2024-05-19 21:45,2024-05-19 23:01,ATL,MSY,B737,1.27,Overnight,2,2,10217,10211,False,ATL
50354,2024-01-16,2024-01-16 21:00,2024-01-17 02:09,ATL,CLT,B737,5.16,Overnight,2,2,10230,10150,False,ATL
50355,2024-05-01,2024-05-01 18:30,2024-05-01 21:41,ATL,CHS,A320,3.19,Turn,2,2,10248,10215,False,ATL
50356,2024-01-08,2024-01-08 14:45,2024-01-08 19:53,ATL,RDU,A320,5.15,Overnight,2,2,10240,10193,False,ATL
50357,2024-01-15,2024-01-15 16:30,2024-01-15 18:09,JFK,BOS,A321,1.66,Red-eye,2,3,10457,10459,True,JFK
50358,2024-03-09,2024-03-09 22:45,2024-03-10 01:32,DFW,HOU,A320,2.79,Turn,2,2,10251,10314,False,DFW
50359,2024-05-15,2024-05-15 06:30,2024-05-15 09:16,ATL,MSY,B767,2.77,Turn,2,4,10136,10147,False,ATL
50360,2024-02-21,2024-02-21 21:30,2024-02-22 00:16,DFW,LBB,B757,2.77,Turn,2,3,10282,10312,False,DFW
50361,2024-03-12,2024-03-12 08:00,2024-03-12 09:13,DFW,HOU,B787,1.23,Multi-day,2,4,10277,10337,False,DFW
50362,2024-05-24,2024-05-24 06:15,2024-05-24 10:05,ATL,TPA,B737,3.84,Turn,2,2,10159,10244,True,ATL
50363,2024-06-30,2024-06-30 07:00,2024-06-30 10:29,LAX,LAS,B737,3.5,Multi-day,2,2,10412,10439,False,LAX
50364,2024-04-13,2024-04-13 10:15,2024-04-13 12:50,ORD,MKE,B757,2.6,Turn,2,3,10045,10047,False,ORD
50365,2024-06-05,2024-06-05 18:15,2024-06-05 23:26,ATL,MCO,A320,5.19,Turn,2,2,10130,10131,False,ATL
50366,2024-02-28,2024-02-28 20:30,2024-02-29 00:00,DFW,TUL,B757,3.51,Turn,2,3,10304,10274,True,DFW
50367,2024-03-09,2024-03-09 06:00,2024-03-09 09:46,ORD,MKE,B737,3.78,Overnight,2,2,10087,10051,False,ORD
50368,2024-03-02,2024-03-02 06:15,2024-03-02 07:19,ATL,CHS,B787,1.07,Overnight,2,4,10129,10163,False,ATL
50369,2024-06-02,2024-06-02 10:30,2024-06-02 13:50,ATL,TPA,A320,3.34,Turn,2,2,10143,10175,False,ATL
50370,2024-01-17,2024-01-17 13:45,2024-01-17 17:46,ORD,CMH,A320,4.03,Overnight,2,2,10014,10041,False,ORD
50371,2024-06-28,2024-06-28 15:15,2024-06-28 18:50,ATL,TPA,A320,3.59,Multi-day,2,2,10219,10216,False,ATL
50372,2024-06-21,2024-06-21 21:30,2024-06-21 22:54,LAX,SFO,B787,1.41,Turn,2,4,10353,10439,False,LAX
50373,2024-03-11,2024-03-11 15:45,2024-03-11 18:17,ORD,IND,B757,2.54,Turn,2,3,10108,10109,False,ORD
50374,2024-01-19,2024-01-19 19:45,2024-01-20 00:28,DFW,HOU,B737,4.73,Multi-day,2,2,10272,10324,False,DFW
50375,2024-01-06,2024-01-06 19:30,2024-01-07 00:36,JFK,DCA,B737,5.11,Overnight,2,2,10490,10460,False,JFK
50376,2024-04-21,2024-04-21 06:45,2024-04-21 12:12,LAX,SMF,B757,5.45,Turn,2,3,10407,10402,False,LAX
50377,2024-01-11,2024-01-11 05:45,2024-01-11 09:50,ORD,PIT,A321,4.09,Overnight,2,3,10008,10123,False,ORD
50378,2024-03-02,2024-03-02 10:45,2024-03-02 13:28,LAX,SJC,A320,2.73,Multi-day,2,2,10356,10439,False,LAX
50379,2024-01-05,2024-01-05 08:00,2024-01-05 12:24,LAX,BUR,A320,4.4,Turn,2,2,10357,10440,False,LAX
50380,2024-04-17,2024-04-17 20:30,2024-04-17 22:23,JFK,SYR,B737,1.89,Multi-day,2,2,10450,10464,False,JFK
50381,2024-04-03,2024-04-03 22:45,2024-04-04 01:32,JFK,ROC,B737,2.79,Turn,2,2,10446,10460,False,JFK
50382,2024-01-26,2024-01-26 06:15,2024-01-26 09:48,LAX,SJC,B737,3.57,Multi-day,2,2,10370,10365,True,LAX
50383,2024-04-10,2024-04-10 11:15,2024-04-10 12:56,LAX,SAN,B737,1.69,Overnight,2,2,10425,10423,False,LAX
50384,2024-06-03,2024-06-03 22:30,2024-06-04 02:15,ORD,IND,B737,3.77,Red-eye,2,2,10001,10125,False,ORD
50385,2024-04-20,2024-04-20 13:45,2024-04-20 15:43,DFW,AUS,B737,1.98,Overnight,2,2,10275,10252,True,DFW
50386,2024-03-13,2024-03-13 18:00,2024-03-13 19:52,ORD,CMH,B737,1.88,Turn,2,2,10029,10037,False,ORD
50387,2024-04-08,2024-04-08 08:45,2024-04-08 14:00,DFW,SAT,B737,5.27,Turn,2,2,10313,10258,False,DFW
50388,2024-05-15,2024-05-15 17:15,2024-05-15 21:47,LAX,ONT,B767,4.53,Turn,2,4,10372,10384,False,LAX
50389,2024-02-06,2024-02-06 12:45,2024-02-06 16:13,ORD,MKE,A321,3.47,Multi-day,2,3,10052,10027,False,ORD
50390,2024-04-22,2024-04-22 11:00,2024-04-22 15:24,ORD,CMH,B737,4.41,Red-eye,2,2,10008,10021,False,ORD
50391,2024-02-17,2024-02-17 14:45,2024-02-17 17:36,LAX,PHX,B737,2.86,Turn,2,2,10357,10384,False,LAX
50392,2024-04-05,2024-04-05 14:45,2024-04-05 18:36,LAX,SJC,B767,3.86,Red-eye,2,4,10352,10364,False,LAX
50393,2024-01-16,2024-01-16 11:00,2024-01-16 13:42,ORD,MSP,A320,2.71,Turn,2,2,10084,10097,False,ORD
50394,2024-02-08,2024-02-08 07:00,2024-02-08 12:02,ORD,CLE,B737,5.05,Overnight,2,2,10108,10010,False,ORD
50395,2024-05-08,2024-05-08 18:00,2024-05-08 23:05,ORD,MKE,A320,5.1,Red-eye,2,2,10084,10114,False,ORD
50396,2024-03-17,2024-03-17 12:45,2024-03-17 17:18,ATL,CHS,B757,4.57,Turn,2,3,10214,10177,False,ATL
50397,2024-04-04,2024-04-04 09:45,2024-04-04 13:02,ORD,STL,A321,3.29,Overnight,2,3,10098,10091,False,ORD
50398,2024-01-13,2024-01-13 17:15,2024-01-13 18:58,DFW,LBB,B757,1.72,Overnight,2,3,10281,10298,False,DFW
50399,2024-05-28,2024-05-28 08:15,2024-05-28 12:14,ORD,MKE,A320,3.99,Overnight,2,2,10045,10060,False,ORD
50400,2024-06-19,2024-06-19 08:45,2024-06-19 10:18,ORD,MKE,B757,1.56,Overnight,2,3,10009,10050,False,ORD
50401,2024-06-10,2024-06-10 06:30,2024-06-10 08:47,ATL,TPA,B737,2.28,Overnight,2,2,10187,10166,True,ATL
50402,2024-01-04,2024-01-04 22:00,2024-01-05 00:25,ATL,MIA,A320,2.43,Turn,2,2,10242,10247,False,ATL
50403,2024-06-25,2024-06-25 16:15,2024-06-25 19:44,DFW,ELP,A321,3.49,Turn,2,3,10272,10350,True,DFW
50404,2024-06-01,2024-06-01 15:45,2024-06-01 17:32,LAX,ONT,B757,1.79,Overnight,2,3,10363,10397,False,LAX
50405,2024-03-09,2024-03-09 21:15,2024-03-09 22:36,ORD,DTW,B787,1.36,Turn,2,4,10035,10089,False,ORD
50406,2024-02-10,2024-02-10 11:15,2024-02-10 12:57,DFW,ELP,B757,1.71,Turn,2,3,10301,10299,False,DFW
50407,2024-04-07,2024-04-07 17:30,2024-04-07 20:00,ORD,IND,B757,2.51,Red-eye,2,3,10045,10091,True,ORD
